X,Y,objectid,data_year,portfolio_manager_id,philadelphia_building_id,street_address,property_name,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_sour_eui_kbtuft2,total_ghg_emissions_mtco2e,water_use_all_kgal,district_chilled_water,water_score,estar_certified,compliance_type,benchmarking_status,x_coord,y_coord
-75.1402391799823,39.9664521764001,94,2022,6333603,881006622,1002-20 N 2ND ST,1002 N 2nd St,19123,1,2017,Multifamily Housing,73000,3875516.8,0,0,0,3,53.1,148.6,53.1,20,337.6,1422,0, ,No,Required Compliance,Complied,-75.14057571,39.96668038
-75.151590437545,39.9529840602832,95,2022,5985846,781004600,701-19 ARCH ST,African American Museum,19106,1,1976,Municipal,32100,1214270.1,1145877.8,0,0,0,73.5,143.4,75.6,214.3,166.7,145.4,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.15200762,39.95330997
-75.147300299527,39.9578556407897,96,2022,6396424,884028510,400-18 N 05TH ST,CubeSmart - PA - Store 599,19123,1,2005,Self-Storage Facility,96318,1642150.2,595219.7,0,0,0,23.2,54.2,24.1,175.4,174.7,26.6,0, ,No,Required Compliance,Complied,-75.1479,39.95826073
-75.1106406395725,39.9993291485507,97,2022,11698404,884107401,1001 E ONTARIO ST,3401 Makeshift LLC,19134,1,2013,Office,109842,7655095,693187.3,0,0,46,76,201.8,76.8,199.4,703.7,344.2,0, ,No,Required Compliance,Complied,-75.1106262,39.99959482
,,98,2022,3782254,884463825,84 S PIER,Pier 84,19148,2,1919,Non-Refrigerated Warehouse,540000,2961484,0,0,0,0,5.5,15.4,5.5,148.5,258,1132,0, ,No,Required Compliance,Complied,-75.13600425,39.91605146
-75.1637612845631,39.9613253173652,99,2022,17900566,881148510,1520 Hamilton St,The Hamilton I (hm066),19130,1,2018,Multifamily Housing,163563,14778194.3,2710824.8,0,0,74,52.1,131.8,52.8,52.1,1431.5,9690.2,0, ,No,Required Compliance,Complied,-75.16409572,39.96094937
-75.1522143724489,40.0047478912433,100,2022,5033417,777014000,3401-41 N BROAD ST,"Rock, Ancillary, PAP",19140,1,1970,Other,506955,60816579.8,0,414000,84118863.3,0,398,637.6,0,361.2,13887.6,106569.6,56414876.6, ,No,Required Compliance,Complied,-75.1507447,40.0052375
-75.1522143724489,40.0047478912433,101,2022,5033452,777014000,3401-41 N BROAD ST,OUTPATIENT BUILDING,19140,1,2000,Other,88439,4541249.2,0,0,13852047.3,0,327.9,441.4,327.9,107.8,1874.5,0,10608487.1, ,No,Required Compliance,Complied,-75.1507447,40.0052375
-75.1522143724489,40.0047478912433,102,2022,5033451,777014000,3401-41 N BROAD ST,PARKINSON PAVILION,19140,1,2000,Other,123772,21805508.5,2199370,34500,9780161.4,0,419.7,740.6,0,145,3623.9,33153.2,18128170.9, ,No,Required Compliance,Complied,-75.1507447,40.0052375
-75.0231120738968,40.086177970815,103,2022,3893948,882242000,9745 E ROOSEVELT BLVD,"PHILADELPHIA, PA",19114,1,2012,Wholesale Club/Supercenter,141985,7586329.5,3530166.1,0,0,75,78.3,175.7,79.9,100.6,869.2,2275.6,0, ,No,Required Compliance,Complied,-75.02311034,40.08616987
-75.1695534115545,39.9255229975527,104,2022,1260374,882080101,1400 Passyunk Ave,00726AS,19145,1,1984,Supermarket/Grocery Store,49210,7943217.9,4189299.9,0,0,47,246.5,541.3,250.2,96.7,914.5,773,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.16955164,39.92551494
-75.1700523525435,39.9606331202396,105,2022,5010444,881551130,1901-39 Callowhill St.,The Granary,19130,1,1978,Multifamily Housing,270880,9981458,1429017.4,0,0,70,42.1,108.7,42.1,115.5,945.5,8749,0, ,No,Required Compliance,Complied,-75.17005058,39.96062505
-75.1422279132376,39.943875967221,106,2022,17981780,882966075,319-359 N. Christopher Columbus Blvd.,Pier 19,19106,1,2019,Mixed Use Property,113336.6,10759192.7,10244918,0,0,0,185.3,360.7,189.1,152.7,1481.5,3038.1,0, ,No,Required Compliance,Complied,-75.14222615,39.9438679
-75.0571093768351,40.041459790364,107,2022,2344541,882074000,7101 Roosevelt Blvd,3527,19149,1,2009,Retail Store,70110,646485.3,143700,0,0,0,11.3,28,11.5,343.2,64,0,0, ,No,Required Compliance,Complied,-75.05710763,40.0414517
-75.1986296153228,40.0740483687433,108,2022,4928569,881045000,219 E Willow Grove Avenue,The Residences at 219,19129,1,2005,Multifamily Housing,85000,2613827.1,1770988.5,0,0,69,51.6,108,51.6,453.8,321.8,4272.3,0, ,No,Required Compliance,Complied,-75.19862783,40.07404028
-75.1894695148426,39.9266702869697,109,2022,20839379,886760930,2124 South 26th Street,Wilson Park,19145,1,2005,Multifamily Housing,669781,19350223.1,54460508.8,0,0,18,110.2,166.3,115.6,214.1,4578.5,150477.2,0, ,No,Required Compliance,Complied,-75.18971637,39.92437896
-75.1117665211076,40.0138371183421,110,2022,23475813,884114510,4309-35 G Street,Isaac's Moving & Storage,19124,1,1980,Non-Refrigerated Warehouse,71509,1261757.6,4283000,0,0,25,77.5,112.3,80.6,202.5,337.4,451.8,0, ,No,Required Compliance,Complied,-75.11176476,40.01382904
-75.192931587849,39.9560314768259,111,2022,3652506,774688100,3508-18 MARKET ST,Monell Center,19104,1,1970,Office,61589,6571757.7,209.9,0,0,0,152.1,353.4,0,184.6,776.2,632.7,0, ,No,Required Compliance,Complied,-75.1934566,39.95581246
,,112,2022,5032267,771524500,801 CHERRY ST,PODIATRIC - HOUSING,19122,1,2000,Other,59253,3168039.3,463020.1,0,2154179.2,0,92.7,191.5,94.9,257.5,443.6,1769,0, ,No,Required Compliance,Complied,-75.1533675,39.95437922
,,113,2022,4968782, ,912-28 WALNUT ST,Barringer Building,19114,0,1976,Multifamily Housing,140000,5056781.9,0,0,3456409.3,30,53.7,115.6,54.4,187.6,670.1,7798.7,0, ,No,Required Compliance,Complied,-75.15700671,39.94815316
-75.1603508318942,39.9504422736038,114,2022,3759390,883311000,1207-09 CHESTNUT ST,1207 Chestnut,19107,1,1925,Office,51676,2771908.8,246810.2,0,477526.4,60,67.7,166.3,68.4,203.3,286.3,1602.8,0, ,No,Required Compliance,Complied,-75.16050338,39.95073233
-75.1556545892037,39.9788261113548,115,2022,3958446,777570000,1726-50 N 13TH ST,RITTER HALL,19122,1,2000,College/University,111090,2227801.6,477,0,8145121.9,0,126.1,168.5,121.9,487.5,1003.9,1008.3,5102912.1, ,No,Required Compliance,Complied,-75.15595365,39.97943703
-75.1575606196262,39.9802807290472,116,2022,3979396,777509000,1801-35 N BROAD ST,CONWELL HALL,19122,1,2000,College/University,67644,2320150.4,398,0,4343593,0,123.7,184.5,124.4,423.2,652.5,191,3073677.2, ,No,Required Compliance,Complied,-75.15620977,39.9807969
-75.1771709925431,39.9525434449118,117,2022,3591160,883324100,2213-21 CHESTNUT ST,American Red Cross - Humanitarian Services,19103,1,1972,Office,75495,2538422.9,3654.6,0,1725152.6,63,56.5,121.7,58,102.9,342.9,570.6,0, ,No,Required Compliance,Complied,-75.17777748,39.95284765
-75.1770444687513,39.9525002877661,118,2022,3583475,782092400,2200-24 CHESTNUT ST,Greenfield,19103,1,1968,K-12 School,96000,3358383.1,4110143.4,0,0,22,77.8,142.9,80.4,203.5,510.9,546.4,0, ,No,Required Compliance,Complied,-75.17767825,39.95216724
-75.1648192901982,39.9494372380927,119,2022,3596562,883039600,1429-33 WALNUT ST,1429 Walnut,19102,1,1916,Office,77472,3901028.3,3907.1,0,720663.7,50,59.7,152.2,60.8,161.1,387.9,858.3,0, ,No,Required Compliance,Complied,-75.16545673,39.94970723
-75.1642813738044,39.9488866827958,120,2022,3597476,883026005,213-15 S BROAD ST,215 S. Broad,19107,1,1930,Office,50456,2875753,85931.6,0,1008360,25,78.7,185.4,81.7,296,322.1,1436.2,0, ,No,Required Compliance,Complied,-75.16400563,39.9487418
-75.1676184128955,39.9492636036384,121,2022,3642385,882887800,213-15 S 16TH ST,The Racquet Club of Philadelphia,19102,1,1907,Mixed Use Property,81960,4055305.3,601011.1,0,8018291.4,0,154.6,263.9,158.9,125.1,917.6,2883,0, ,No,Required Compliance,Complied,-75.16727002,39.94907241
-75.1544426469938,39.9471381810405,122,2022,3107955,771004000,233-55 S 08TH ST,Hall Mercer at PAH,19106,1,1980,Medical Office,70902,3880447.1,58.4,0,3664335.7,49,106.4,215.4,107.7,328.9,581.4,867.7,0, ,No,Required Compliance,Complied,-75.15432755,39.94652988
-75.1572329282997,39.9817530261159,123,2022,3956656,777512010,1901-39 N BROAD ST,MITTEN,19122,1,2000,College/University,112771,3158553.6,2513,0,7528503.8,0,112,167.1,114.9,314.2,952.4,1165.8,3361783, ,No,Required Compliance,Complied,-75.15657732,39.98218492
-75.1574427303306,39.9485253483427,124,2022,3642349,771020000,1001-41 WALNUT ST,Curtis Building,19107-5099,1,1928,Office,136566,7331954.7,4040.5,0,10026382.9,34,127.1,238.7,125.3,155.3,1304.7,3554.2,0, ,No,Required Compliance,Complied,-75.15809633,39.94897026
-75.1575606196262,39.9802807290472,125,2022,5032329,777509000,1801-35 N BROAD ST,SPEAKMAN,19122,1,2000,College/University,52800,1923291.2,0,0,1619445.9,0,159.7,218.3,154.8,165.5,562.8,487.2,5458658.4, ,No,Required Compliance,Complied,-75.15620977,39.9807969
-75.1883060777564,39.9554756512428,126,2022,3762535,774528000,3201-47 MARKET ST,13-Nesbitt,19104,1,1970,College/University,81853,4446385.3,0,0,3969965.4,0,102.8,210.4,104.7,85,663.2,1612,0, ,No,Required Compliance,Complied,-75.18897593,39.95586347
-75.1915471570622,39.9558842965983,127,2022,3325211,883072000,3401-15 MARKET ST,3401 Market St.,19104,1,1930,Office,90817,5292998.1,404884.9,0,2597590.2,32,91.3,202.3,92.2,139.4,655.1,1578.3,0, ,No,Required Compliance,Complied,-75.19179617,39.95629808
-75.1542084361044,39.978174552679,128,2022,5032264,777538000,1200-50 CECIL B MOORE AVE,TEMPLE TOWERS,19122,1,2000,Other,178596,5737905.8,1859330,0,3123940.4,0,51.2,104,51,547.6,806.1,7486,0, ,No,Required Compliance,Complied,-75.15504431,39.97768077
-75.1556652351613,39.9786113609551,129,2022,3979389,777569000,1713-55 N 13TH ST,GITTIS STUDENT CENTER,19122,1,2000,College/University,216805,9741898,813720,0,35463959.9,0,257.1,366.9,262.9,381.4,3769.7,3474.2,9923775.8, ,No,Required Compliance,Complied,-75.15495696,39.97929935
-75.1527905716779,39.9550151456508,130,2022,3955822,771524000,800-20 RACE ST,PODIATRIC - UNIVERSITY,19107,1,2000,College/University,146805,7847398.7,1019,0,5339460.6,0,86.1,185.4,88,212.6,1038.3,3665.3,0, ,No,Required Compliance,Complied,-75.15327926,39.954769
-75.1624000578652,39.9479388438,131,2022,3657737,771739000,1300-12 LOCUST ST,Historical Society of Pennsylvania,19107,1,1910,Library,71316,3024486.9,279431.4,0,3121990.1,0,90.1,175.5,90.3,189.6,485.6,1018.2,0, ,No,Required Compliance,Complied,-75.1627636,39.94773687
-75.1681336036238,39.9448201170619,132,2022,18749962,881436700,1526 LOMBARD ST,698-Skilled Nursing & Rehab-Philadelphia,19146,1,1818,Outpatient Rehabilitation/Physical Therapy,99240,6050223.2,6633999.6,0,0,14,127.8,240.9,127.8,144.6,879.5,15077,0, ,No,Required Compliance,Complied,-75.16812843,39.94480552
-75.1285940475984,40.0561515275753,133,2022,11570628,881447900,600 W CHELTENHAM AVE,600 West Cheltenham Ave,19126,1,1950,Residential Care Facility,71096,4354493.3,6155998.8,0,0,0,147.8,262.4,0,374.7,706.3,0,0, ,No,Required Compliance,Complied,-75.12858895,40.05613648
-75.1560604880788,39.9838796058553,134,2022,5032268,777523500,2029 N BROAD,JOHNSON,19122,1,2000,Other,143177,15510764.3,1233560,0,7184369.5,0,205.5,458.4,205.9,187.3,1893.9,8047.8,0, ,No,Required Compliance,Complied,-75.15605525,39.98386486
-75.1946441474297,39.9552473594844,135,2022,5964472,881601401,20 S 36TH ST,The Axis,19104,1,1900,Residence Hall/Dormitory,65380,2391522,1905186.5,0,1896407.1,52,94.7,167.9,97.3,198.5,435.5,4947.7,0, ,No,Required Compliance,Complied,-75.19463887,39.9552328
-75.1886153023517,39.9579625397833,136,2022,3762572,774551000,101 N 33RD ST,"55,55A,55B,55C-Academic/DesignAnnex/MathForum/Police Station",19104,4,1926,College/University,117168,4787158.8,594897.2,0,5677096.4,0,94.5,178.2,96.3,0,838.7,1297.9,0, ,No,Required Compliance,Complied,-75.18861004,39.95794795
-75.1904027035504,39.9591387333199,137,2022,3762542,"881822870 ; 774588100",201 N 34TH ST,19-Kelly Hall,19104,1,1967,Residence Hall/Dormitory,91520,2205163.7,674409.9,0,4438772,75,80,133.6,83.4,109.2,528.7,338.9,0, ,No,Required Compliance,Complied,-75.19039743,39.95912415
-75.1525680750213,40.0046304581635,138,2022,3955734," 785374200, 777528325, 777528320, 777528315, 777528310, 777528305",3340 N BROAD ST,FSU,19140,1,2000,College/University,139460,4674218.2,0,0,7587081.8,0,114.4,184.3,114,506.6,1096,488.5,3510680.8, ,No,Required Compliance,Complied,-75.15256282,40.00461564
-75.1548497601506,39.9785985874621,139,2022,3983813,777568900,1701 N. 13TH ST,WEISS,19122,1,2000,College/University,159000,8264430.4,0,0,20523222.6,0,236.1,350.1,238.6,232,2556.5,1757.5,8990362.2, ,No,Required Compliance,Complied,-75.15484455,39.97858385
-75.1657238062326,39.9634105897642,140,2022,3330813,782513600,1645 SPRING GARDEN ST,Masterman,19130,1,1933,K-12 School,105000,1624294.5,236882,0,0,97,17.7,45.7,17.7,313.7,154.1,1142.6,0, ,No,Required Compliance,Complied,-75.1657186,39.96339593
-75.1532047566727,39.9824736928211,141,2022,3983896,777568800,1947 N. 12TH ST,ENGINEERING,19122,1,2000,College/University,160325,7546955,0,0,10360194.9,0,166.9,258.5,164.9,236.5,1828.8,5463.3,9173095.1, ,No,Required Compliance,Complied,-75.15261312,39.98150887
-75.1562149928022,39.9808116409275,142,2022,3983810,77750900,1819 N BROAD ST,WACHMAN HALL,19122,1,2000,College/University,130655,7912615.7,1363,0,889362.8,0,103.9,202.9,104.2,459.3,1053.1,2807,5780332.6, ,No,Required Compliance,Complied,-75.15620977,39.9807969
-75.1529029527826,40.0016539633394,143,2022,3955736,777526000,3201-09 N BROAD ST,KORNBERG DENTISTRY,19140,1,1980,College/University,133302,7385048.8,43440,0,11637131,0,203.2,315,201.3,394,1843,0,8056845.6, ,No,Required Compliance,Complied,-75.15214039,40.00180134
-75.1557442582306,39.9783754930091,144,2022,5077686,777539000,1300-22 CECIL B MOORE AVE,1300 C. B. Moore,19122,1,2001,College/University,325022,12259527.5,117000,0,29439167.6,0,162.1,245.4,0,370.7,3602.4,9631.5,10879718.6, ,No,Required Compliance,Complied,-75.15639524,39.97772775
,,145,2022,3673215,771005500,230-34 W WASHINGTON SQ,Farm Journal,19107,1,1910,Medical Office,102855,4622130.6,10450.2,0,14345412.7,21,184.5,293.7,187.6,157.9,1355.8,6141.4,0, ,No,Required Compliance,Complied,-75.15389542,39.94634107
-75.1895569690207,39.955602734433,146,2022,3762539,774530700,3300-50 MARKET ST,"15,16,90-Haggerty/General Service/Law",19104,3,1971,College/University,252323,13135916.8,4534.4,0,4148518.2,0,68.5,165.6,69.5,215.6,1456.1,5733.7,0, ,No,Required Compliance,Complied,-75.1905932,39.9553055
-75.1628698028876,39.9492019249489,147,2022,4991740, ,1313-17 WALNUT ST,Goldman Properties - 1315 Walnut Street,19107,1,1923,Office,246310,9069659,30090,0,1091439.2,81,41.4,108.6,42.2,519.4,889.1,1507.9,0, ,Yes,Required Compliance,Complied,-75.16286876,39.94957507
-75.1574427303306,39.9485253483427,148,2022,3641868,771020000,1001-41 WALNUT ST,College Building,19107-4083,1,1928,Office,191783,18375100.8,12872.8,0,18204113.6,7,190.8,382.5,192.8,259.6,2810.3,6079,0, ,No,Required Compliance,Complied,-75.15809633,39.94897026
-75.1616786206322,39.9521595660469,149,2022,3351611,883704600,1319-25 MARKET ST,57164- Residence Inn Philadelphia - Center City,19107,1,1990,Hotel,243058,15864790,379069,0,9754872.4,21,107,232.7,108.2,548.3,2050,11381,0, ,No,Required Compliance,Complied,-75.16224008,39.95261137
-75.1550460600262,39.9814608451233,150,2022,3965856,777570400,1901-59 N 13TH ST,BEURY,19122,1,2000,College/University,174700,14505810.9,1247,0,23860346.8,0,349.3,513.7,342.5,185.8,4061.1,4850.6,23016329.2, ,No,Required Compliance,Complied,-75.15412058,39.98205879
-75.1885843594353,39.9539353765604,151,2022,3762532,"774517051 ; 774517200",3250-60 CHESTNUT ST,"8,9B,9A,9C- Creese /MacAlister /Mandell / Handschumacher",19104,1,1973,College/University,217857,14462130.5,979803.4,0,8495051.8,0,109.9,237.5,111.2,120.1,1915.7,5686.9,0, ,No,Required Compliance,Complied,-75.18867837,39.95350456
-75.1858435433592,39.9551423319468,152,2022,3762530,"774526000 ; 774525100 ; 885633160",3126-38 MARKET ST,"7,7A-Bossone / Commonwealth",19104,2,2004,College/University,161154,12771290,15173912.8,0,6771940,0,215.4,371.3,220.7,542.9,2403.3,14947.5,0, ,No,Required Compliance,Complied,-75.18663367,39.9547805
-75.1575606196262,39.9802807290472,153,2022,3958445,777508500,1800-28 N BROAD ST,Pearson/Mcgonigle,19122,1,1969,College/University,508105,13603644,16582,0,16853441.2,0,145,213.1,139.1,323.8,3585.5,1990.1,24296495.9, ,No,Required Compliance,Complied,-75.15831604,39.98085655
-75.1659727965888,39.9495588677375,154,2022,3596612,883040500,1500-06 WALNUT ST,1500 Walnut,19102,1,1930,Office,275468,15229028.7,1870699.2,0,9190337.1,46,95.4,202.1,98.5,0,2036.4,6695.2,0, ,No,Required Compliance,Complied,-75.1663587,39.94913378
-75.1521892480938,40.0050357783932,155,2022,3958443,777531000,3420-30 N BROAD ST,MEDICAL RESEARCH BLDG,19140,1,2000,College/University,117180,8333656.5,0,0,15059551.9,0,420.9,554.6,411.4,216.9,3099.4,6719.4,26060721.2, ,No,Required Compliance,Complied,-75.15253916,40.00548501
-75.151150621126,39.9548526829303,156,2022,4830355,781379300,700-34 RACE ST,Police Administration Building,19106,1,1956,Municipal,126000,13075862.2,0,0,6829584.4,12,158,355.8,159.9,0,1592.7,2947.2,0, ,No,Required Compliance,Complied,-75.15202597,39.95441456
-75.1556468790617,39.9492012530293,157,2022,3641814,771021000,122-30 S 09TH ST,Edison Building,19107-5233,1,1930,Office,244109,11079640.9,103,0,6687232,50,72.8,160,74.6,109.7,1409.3,5996.5,0, ,No,Required Compliance,Complied,-75.15597099,39.94889996
-75.1531111703188,39.9830629643888,158,2022,3983812,777570600,2020 N. 12th Street,NEW TYLER SOA,19122,1,2000,College/University,233240,16991265.3,485355,0,38282445.2,0,393.7,535.4,389.2,356,6192.1,1567.5,40685400.2, ,No,Required Compliance,Complied,-75.15379203,39.98354649
-75.1528669101304,40.0018063679172,159,2022,3955737,777527000,3211-39 N BROAD ST,DENTAL SCHOOL (ORIG),19140,1,2000,College/University,197099,19969896.9,29110,0,17754373.8,0,248.8,441.6,247,118.5,3547.1,15658.7,11895184.7, ,No,Required Compliance,Complied,-75.1520201,40.00235773
-75.1626623066323,39.9519068170365,160,2022,3351492, ,23-31 N JUNIPER ST,311qp-Philadelphia - Downtown,19107,1,1999,Hotel,440000,16951976.1,556500,0,25467948.3,62,97.7,178.8,97.3,345,3244,14215,0, ,No,Required Compliance,Complied,-75.16181344,39.95300278
-75.1571176016483,39.9500149066741,161,2022,3641702,771013000,1000-32 CHESTNUT ST,Foerderer Pavilion,19107-4998,1,1954,Hospital (General Medical & Surgical),233930,25319776.4,219.7,0,30809296.5,58,239.9,461.5,242.7,104.8,4251.6,15640.3,0, ,No,Required Compliance,Complied,-75.15793701,39.94971718
-75.1558737319797,39.9482958011585,162,2022,3641686,771006900,900-10 WALNUT ST,JHN Building,19107,1,1980,Hospital (General Medical & Surgical),235648,31410257.8,309,0,28707666.8,57,255.1,519.8,257.4,203.8,4642.7,10519.7,0, ,No,Required Compliance,Complied,-75.15628424,39.94778612
-75.1641886399759,39.949314160079,163,2022,2917145,772505410,201-11 S BROAD ST,Terra Hall,19107,1,1911,College/University,273901,11711826.5,446876.5,0,7102759.5,0,70.3,152.6,72.5,271,1515.7,3193.9,0, ,No,Required Compliance,Complied,-75.16395677,39.94902933
-75.1525108443837,40.0033275160076,164,2022,3956649,777528500,3307-23 N BROAD ST,PNAH,19140,1,2000,College/University,169976,17795330.4,1321,0,22050543.7,0,267,449.8,269.2,160.8,3642,17257.5,11905975, ,No,Required Compliance,Complied,-75.15194171,40.00367833
-75.1719573419847,39.9444789287223,165,2022,3117180,772032010,1801 SOUTH ST,Penn Medicine At Rittenhouse,19146,1,1980,Hospital (General Medical & Surgical),272165,30611348.3,516865.2,0,17621502.6,49,179.1,394.8,180.4,134.2,3864.4,15116.8,0, ,No,Required Compliance,Complied,-75.17265765,39.944834
-75.1612600122044,39.9531598135595,166,2022,4830342,781092450,1301-19 FILBERT ST,Criminal Justice Center (CJC),19107,1,1994,Municipal,600000,39432176.9,20043041.3,0,0,34,99.1,219.1,100.3,523.6,4500,13665.5,0, ,No,Required Compliance,Complied,-75.16162995,39.95367301
-75.165182398331,39.9455482601161,167,2022,4184551,888088402,400-26 S BROAD ST,Symphony House,19146,1,2005,Multifamily Housing,642000,13541289.7,2866463,0,10593610.5,85,42.1,83.6,43.3,169.9,2035.4,7682.6,0, ,No,Required Compliance,Complied,-75.16561288,39.94521925
-75.1568670367635,39.9472773380417,168,2022,3643298,771015010,951 LOCUST ST,Bluemle Life Science Building,19107-5541,1,1991,Laboratory,287286,38443652.3,11698.4,0,33916896,0,251.9,516.8,250.1,170.9,5601.9,5930.5,0, ,No,Required Compliance,Complied,-75.1569663,39.9477041
,,169,2022,4600204,883073690,3711L MARKET ST??,3737 Market Street,19104,1,2014,Medical Office,357847,35965277.8,234353.1,0,26157134.4,31,174.3,370,176.4,0,4882.6,15428,0, ,No,Required Compliance,Complied,-75.19701801,39.95695533
-75.1753681931363,39.9543669611021,170,2022,5023467,888094100,2101 MARKET ST,Murano Condominium  ASN,19103,1,2008,Multifamily Housing,598137,16325034.7,0,0,20280867.5,46,61.2,117.2,63,119.7,2768.9,13383.5,0, ,No,Required Compliance,Complied,-75.17536298,39.95435235
